Noise,Method,RMSE,Median absolute error
Normal,Nadaraya-Watson,0.05916513257732494,0.03577220152383327
Normal,Local linear,0.04821320526985573,0.03917189706352542
Normal,B-spline,0.029728358407228216,0.019472111633999728
Normal,Smoothing spline,0.07138913284671308,0.05981082833396051
Normal,Nadaraya-Watson,0.06905178660529064,0.04869903538327759
Normal,Local linear,0.05397429255663029,0.033645419166370844
Normal,B-spline,0.030642564817815927,0.02517257667579198
Normal,Smoothing spline,0.06997908492829708,0.06622849639582701
Normal,Nadaraya-Watson,0.07845065835823854,0.05232539140861725
Normal,Local linear,0.05087790705959438,0.037171882158053615
Normal,B-spline,0.0459993529029571,0.028912216329495366
Normal,Smoothing spline,0.06952891282440017,0.05982975599042106
Normal,Nadaraya-Watson,0.05339507208733077,0.033963747129627256
Normal,Local linear,0.034455743691342564,0.017049588071391106
Normal,B-spline,0.018905247688601967,0.008850634363013754
Normal,Smoothing spline,0.06976614155972288,0.06126864904604237
Normal,Nadaraya-Watson,0.054446142040762896,0.025503206579598092
Normal,Local linear,0.03902306113114205,0.021143087865432064
Normal,B-spline,0.034419793032177376,0.020995528051892365
Normal,Smoothing spline,0.07094779482071323,0.05695451236713084
Normal,Nadaraya-Watson,0.05529834098364075,0.021110240518414203
Normal,Local linear,0.03646570456560646,0.025063537856126403
Normal,B-spline,0.039911644234445036,0.029744791643649376
Normal,Smoothing spline,0.07201577573478948,0.0511870800991846
Normal,Nadaraya-Watson,0.08454364655316515,0.03711563097139925
Normal,Local linear,0.06239166516330706,0.03490527510120267
Normal,B-spline,0.05463111442791955,0.03480791031123126
Normal,Smoothing spline,0.08083815073768691,0.061071136309819474
Normal,Nadaraya-Watson,0.06897232662140625,0.03071715631419225
Normal,Local linear,0.04453289210984313,0.034503699292330624
Normal,B-spline,0.026185485115378302,0.00916212032988406
Normal,Smoothing spline,0.06972135199509148,0.06081936142891908
Normal,Nadaraya-Watson,0.07593593639561817,0.03846047364224764
Normal,Local linear,0.05665475863278291,0.03677194562666215
Normal,B-spline,0.07001906414234496,0.04673684389210886
Normal,Smoothing spline,0.07566338080106987,0.06650172517906486
Normal,Nadaraya-Watson,0.0646810957364691,0.034221149457153155
Normal,Local linear,0.05382801562553841,0.03611742173992885
Normal,B-spline,0.036241697144197116,0.032815000946013584
Normal,Smoothing spline,0.07671634032701896,0.05547096370256682
Normal,Nadaraya-Watson,0.058362891750184234,0.036181428920665254
Normal,Local linear,0.04102618567740506,0.02768891915434308
Normal,B-spline,0.0334510328167519,0.030230296011319102
Normal,Smoothing spline,0.07242887418481037,0.05461776650889599
Normal,Nadaraya-Watson,0.06649927681866337,0.03781582878690447
Normal,Local linear,0.04176859875491414,0.028078194353335972
Normal,B-spline,0.03945261001656814,0.017833942314467555
Normal,Smoothing spline,0.07811308175603061,0.05458269588597617
Normal,Nadaraya-Watson,0.05045153444350678,0.030307866029088568
Normal,Local linear,0.03297172624867544,0.027416589871573
Normal,B-spline,0.018750905126423897,0.009846512771938654
Normal,Smoothing spline,0.06981270055290624,0.05562798306757802
Normal,Nadaraya-Watson,0.07956046171729221,0.023593587499775706
Normal,Local linear,0.03315196261573278,0.023342032279352276
Normal,B-spline,0.041730149591002005,0.019462589175086864
Normal,Smoothing spline,0.06891030043517296,0.05834705109153698
Normal,Nadaraya-Watson,0.09043067217176731,0.03154285289094709
Normal,Local linear,0.056915591841289165,0.03435632094675789
Normal,B-spline,0.05854048910943953,0.0405984761168966
Normal,Smoothing spline,0.08499053165216705,0.06646967655631764
Normal,Nadaraya-Watson,0.05752175388479761,0.025801751054417146
Normal,Local linear,0.036988518472845025,0.019998306303367734
Normal,B-spline,0.03782600219883224,0.01848430549550084
Normal,Smoothing spline,0.07720944467359729,0.053006839787400575
Normal,Nadaraya-Watson,0.07819670638513398,0.037651223570982606
Normal,Local linear,0.053029621973858285,0.04447094542728172
Normal,B-spline,0.037279868090055804,0.016410231081337767
Normal,Smoothing spline,0.07459421245773575,0.05843067901362739
Normal,Nadaraya-Watson,0.03775679292677972,0.020945237258151922
Normal,Local linear,0.043652298402649746,0.018238711557232168
Normal,B-spline,0.04583713376618222,0.020041917388636532
Normal,Smoothing spline,0.07713116178898859,0.05093280806501621
Normal,Nadaraya-Watson,0.0643223856270411,0.044477970245028864
Normal,Local linear,0.03886780893418324,0.020782526291372963
Normal,B-spline,0.04624595425133724,0.029780481648170556
Normal,Smoothing spline,0.07639421221020135,0.044758349655961344
Normal,Nadaraya-Watson,0.058557151341689775,0.04283751925906956
Normal,Local linear,0.043141906358804036,0.03895912760639053
Normal,B-spline,0.0485993531191247,0.0470740646665031
Normal,Smoothing spline,0.07850248410852953,0.047982710946428586
Normal,Nadaraya-Watson,0.045602956751033125,0.02804507452387836
Normal,Local linear,0.031015872079512535,0.01722168799785692
Normal,B-spline,0.03179468407013456,0.02058895567005045
Normal,Smoothing spline,0.0693171558316212,0.061640590034041376
Normal,Nadaraya-Watson,0.06834582758334708,0.04216572571518
Normal,Local linear,0.04831616229033247,0.031035782832264963
Normal,B-spline,0.044074554126644405,0.022650073652173475
Normal,Smoothing spline,0.07753425857588436,0.054366908564484145
Normal,Nadaraya-Watson,0.07787577048711,0.04766824184367208
Normal,Local linear,0.06062932169921815,0.041595271841323334
Normal,B-spline,0.06595951876436353,0.046184772267570784
Normal,Smoothing spline,0.0716540844010552,0.0647678129681094
Normal,Nadaraya-Watson,0.04852130012006118,0.020325788780771986
Normal,Local linear,0.042997474088207914,0.019791974510045163
Normal,B-spline,0.042516878284873084,0.025290782424293196
Normal,Smoothing spline,0.07406405952464273,0.05383430575281142
Normal,Nadaraya-Watson,0.08176959946640473,0.043858641096035184
Normal,Local linear,0.04899392079315261,0.03460575074680172
Normal,B-spline,0.0566691512878102,0.04287183571174663
Normal,Smoothing spline,0.07978740912982409,0.049322831545467516
Normal,Nadaraya-Watson,0.054609922361436976,0.02831115989958194
Normal,Local linear,0.045544760678205155,0.028588455309273862
Normal,B-spline,0.03105440828254507,0.011678004073758907
Normal,Smoothing spline,0.0691894306581236,0.059748033774078724
Normal,Nadaraya-Watson,0.05532335033908883,0.02744548241752846
Normal,Local linear,0.041732433574167296,0.03205455026105215
Normal,B-spline,0.0475120221798621,0.02682293215707865
Normal,Smoothing spline,0.06874823553093555,0.05855411062330573
Normal,Nadaraya-Watson,0.05355486038012982,0.03132405405958505
Normal,Local linear,0.048259718999302946,0.03267122558133684
Normal,B-spline,0.036845488944157664,0.03235761050638264
Normal,Smoothing spline,0.06978050461667018,0.060626649325622534
Normal,Nadaraya-Watson,0.07434057890523102,0.04131558287759518
Normal,Local linear,0.047550729450408585,0.024531798345277384
Normal,B-spline,0.036846881872461344,0.030446137472116747
Normal,Smoothing spline,0.07500859815017313,0.06014422768341793
Normal,Nadaraya-Watson,0.046996041358272046,0.021337934852197638
Normal,Local linear,0.03240424798584905,0.022940462114725398
Normal,B-spline,0.01772988649513071,0.012336918773479588
Normal,Smoothing spline,0.06818010826523792,0.06087222473359674
Normal,Nadaraya-Watson,0.04672350396812918,0.03490320350717602
Normal,Local linear,0.051285359721237954,0.033852511912351
Normal,B-spline,0.04426700505745883,0.025551543997644588
Normal,Smoothing spline,0.07381307252468725,0.05401194137316334
Normal,Nadaraya-Watson,0.05420385482934143,0.03604856266598276
Normal,Local linear,0.041773518616433816,0.03470551546040036
Normal,B-spline,0.04126345827854491,0.033675662840834675
Normal,Smoothing spline,0.07740108369879774,0.05533801977472713
Normal,Nadaraya-Watson,0.05476263940988051,0.024160338894748723
Normal,Local linear,0.04052949277159089,0.029261504088406425
Normal,B-spline,0.03251337868754077,0.02568394278696895
Normal,Smoothing spline,0.07489473757917733,0.05036573823340476
Normal,Nadaraya-Watson,0.06824760279495753,0.05142083348179449
Normal,Local linear,0.0511645277589208,0.049217543672383346
Normal,B-spline,0.04300878628542249,0.032068208943628995
Normal,Smoothing spline,0.08031584364960476,0.060478148847232904
Normal,Nadaraya-Watson,0.05966587410764662,0.02909042089911701
Normal,Local linear,0.03770132858622307,0.02570241258201212
Normal,B-spline,0.025009206704354987,0.020728343564872076
Normal,Smoothing spline,0.0692089498320768,0.060561188369851374
Normal,Nadaraya-Watson,0.06916640581729089,0.046043129982871744
Normal,Local linear,0.04582479193825692,0.031945921808558875
Normal,B-spline,0.04453100690044949,0.03403164616015991
Normal,Smoothing spline,0.07182368193211676,0.06296882239778143
Normal,Nadaraya-Watson,0.05177877764766788,0.026847876194258602
Normal,Local linear,0.048965322738466176,0.02792080902221295
Normal,B-spline,0.03580422480645237,0.018358077161911734
Normal,Smoothing spline,0.06977065205014507,0.05998695753272726
Normal,Nadaraya-Watson,0.054064433559400306,0.03430567146958119
Normal,Local linear,0.0562748225688828,0.03930740698491475
Normal,B-spline,0.03460477682364347,0.019362297552765084
Normal,Smoothing spline,0.0729879973767397,0.05481837941031209
Normal,Nadaraya-Watson,0.057950967373517966,0.03857245815171295
Normal,Local linear,0.04312746531100422,0.03666181022096751
Normal,B-spline,0.03712938162921093,0.024580211129003382
Normal,Smoothing spline,0.07465932697153177,0.06457611683188369
Normal,Nadaraya-Watson,0.055261528526138276,0.029491297797984643
Normal,Local linear,0.039254215595212597,0.018846421805403003
Normal,B-spline,0.04777545379532609,0.03465919419527963
Normal,Smoothing spline,0.07067216935028636,0.05064849996829063
Normal,Nadaraya-Watson,0.07337394902940617,0.048735337510863834
Normal,Local linear,0.05951904278210266,0.03946571699769012
Normal,B-spline,0.05317474794004365,0.02650289458516436
Normal,Smoothing spline,0.07418049191396212,0.05661295821761353
Normal,Nadaraya-Watson,0.05633808735178771,0.029632942120504602
Normal,Local linear,0.04591744697739233,0.030127484630656773
Normal,B-spline,0.031146629486305262,0.02635657382162851
Normal,Smoothing spline,0.07178149907179576,0.05665159164322786
Normal,Nadaraya-Watson,0.04734312077112857,0.038205166816697805
Normal,Local linear,0.06172737674986311,0.06376207456795498
Normal,B-spline,0.04130559226305989,0.031060659210267516
Normal,Smoothing spline,0.07492514935453666,0.05662987216967018
Normal,Nadaraya-Watson,0.039108347468788454,0.018664651351512976
Normal,Local linear,0.03484918034844801,0.02371898810051487
Normal,B-spline,0.03662817301743377,0.00969818673837003
Normal,Smoothing spline,0.07627135734085234,0.05281037064676675
Normal,Nadaraya-Watson,0.0637131051689528,0.041752895082022456
Normal,Local linear,0.04318614897268104,0.03050517915802234
Normal,B-spline,0.04110586423583483,0.03157723054652195
Normal,Smoothing spline,0.07059418732624087,0.061205369206283
Normal,Nadaraya-Watson,0.0649701238950952,0.04840528293956514
Normal,Local linear,0.04646487578023435,0.042809027062717775
Normal,B-spline,0.0356756660511553,0.02779078044871003
Normal,Smoothing spline,0.07058215694407202,0.05648670283352644
Normal,Nadaraya-Watson,0.06805659137430412,0.029917273917988547
Normal,Local linear,0.03989876715415925,0.033798281719194107
Normal,B-spline,0.04237516481474244,0.02032374838823231
Normal,Smoothing spline,0.07303420870184972,0.05685494923454665
Normal,Nadaraya-Watson,0.059706063649291485,0.03091604894469563
Normal,Local linear,0.04738813643842583,0.037714383212643865
Normal,B-spline,0.0335201194701287,0.023768577240157074
Normal,Smoothing spline,0.07349142776267818,0.058496838384765826
Normal,Nadaraya-Watson,0.07502941983318634,0.034545884445584846
Normal,Local linear,0.04822153174986376,0.02422736466933928
Normal,B-spline,0.054318071143936816,0.028521357359648558
Normal,Smoothing spline,0.07375210225010694,0.06359448949143692
Normal,Nadaraya-Watson,0.05300679567475092,0.033823887591931334
Normal,Local linear,0.05275042293717943,0.032924767932206
Normal,B-spline,0.05318353777430245,0.04450060502585801
Normal,Smoothing spline,0.07289944581001452,0.054515156893279654
Normal,Nadaraya-Watson,0.05064023557270558,0.026178808051483163
Normal,Local linear,0.03685579557745022,0.023837085413184897
Normal,B-spline,0.030817273149492487,0.010503265866824235
Normal,Smoothing spline,0.07468695989037523,0.05147952041849968
Normal,Nadaraya-Watson,0.06164000011088392,0.031343618331912675
Normal,Local linear,0.03153059088824971,0.019573120001141794
Normal,B-spline,0.025471376187555936,0.022245258516736977
Normal,Smoothing spline,0.07235048413429267,0.05475051622878063
Normal,Nadaraya-Watson,0.049009847705342016,0.03553361205410022
Normal,Local linear,0.04045547902441395,0.03564663442738787
Normal,B-spline,0.03327091735875825,0.02148979608404028
Normal,Smoothing spline,0.07325730835805032,0.0495303814459144
Normal,Nadaraya-Watson,0.04686943393910693,0.029782284923636437
Normal,Local linear,0.03435845773172569,0.019816579595518052
Normal,B-spline,0.031274573563910404,0.02507353378810656
Normal,Smoothing spline,0.0716922730257931,0.05423667679176991
Normal,Nadaraya-Watson,0.07482088057466658,0.03843597953972763
Normal,Local linear,0.04484813715533477,0.02609731219838489
Normal,B-spline,0.04366465770578368,0.016493407233404422
Normal,Smoothing spline,0.06900136682122818,0.061432951262994445
Normal,Nadaraya-Watson,0.06065405360356089,0.03248939445810889
Normal,Local linear,0.04497303055857082,0.018536458290278224
Normal,B-spline,0.055168376394044344,0.04008398699762494
Normal,Smoothing spline,0.06991201259814385,0.05689780145777354
Normal,Nadaraya-Watson,0.04754398139918717,0.03437869107325876
Normal,Local linear,0.03556143363740411,0.02899876703062399
Normal,B-spline,0.035758231771593214,0.03568462369656744
Normal,Smoothing spline,0.0765503645647641,0.05645506941096384
Normal,Nadaraya-Watson,0.04919774893013148,0.029594216343460655
Normal,Local linear,0.03437310718813682,0.022063538373123914
Normal,B-spline,0.027365265919383635,0.01986751814915544
Normal,Smoothing spline,0.06815072810032886,0.06105386821167129
Normal,Nadaraya-Watson,0.06197563748040978,0.042298250476964616
Normal,Local linear,0.05060420856695021,0.03206439541970185
Normal,B-spline,0.03178976888867503,0.021570556841058464
Normal,Smoothing spline,0.06953475379251157,0.057811174898052736
Normal,Nadaraya-Watson,0.06225406046646102,0.03152288897714049
Normal,Local linear,0.03767567404213821,0.03147499814298578
Normal,B-spline,0.03866221533002777,0.023507343229523345
Normal,Smoothing spline,0.07105692191971014,0.05990500830614251
Normal,Nadaraya-Watson,0.04711798300187534,0.027271323475025644
Normal,Local linear,0.04123662961800793,0.02901496660902858
Normal,B-spline,0.04162268656734716,0.035402417315796963
Normal,Smoothing spline,0.08340310298766948,0.05164728210464567
Normal,Nadaraya-Watson,0.05977329787423657,0.03653608292511218
Normal,Local linear,0.04931854488603669,0.03726080511637275
Normal,B-spline,0.030348526273096192,0.019325911248393557
Normal,Smoothing spline,0.07141477813730546,0.05865019537567798
Normal,Nadaraya-Watson,0.04992413939821689,0.035215096383066774
Normal,Local linear,0.04238462340691097,0.032367771601395035
Normal,B-spline,0.05368201783180196,0.028629607478565383
Normal,Smoothing spline,0.07216136987876355,0.05158725689159832
Normal,Nadaraya-Watson,0.0462854577468361,0.03224950861186815
Normal,Local linear,0.027720907288115767,0.023574697198619564
Normal,B-spline,0.026109987835468407,0.019646964656889282
Normal,Smoothing spline,0.06838225574938794,0.060143335551837485
Normal,Nadaraya-Watson,0.049045681150311514,0.02561135164891362
Normal,Local linear,0.031152036411483543,0.01997169008551143
Normal,B-spline,0.025521543658354164,0.01593740232445623
