Function,Method,ISE,RMSE,Boundary RMSE,Time
Boundary change,B-spline,0.0035163317483357603,0.05929866565392311,0.08734988978308393,0.0007936999991215998
Boundary change,Smoothing spline,0.004151809505534801,0.064434536589742,0.08097953474055508,0.00029910000012023374
Boundary change,Linear,0.07466982950086432,0.27325780775828584,0.35729879623151845,0.00038549999953829683
Boundary change,Polynomial,0.03360827667400601,0.18332560288733815,0.3405623381054133,0.0007163000009313691
Boundary change,Nadaraya-Watson,0.004988991628432591,0.07063279428447236,0.1355906182250908,0.00020290000065870117
Boundary change,Local linear,0.0011875085144358122,0.034460245420423405,0.032149388452971675,0.003574599999410566
Boundary change,Local quadratic,0.001004098924352282,0.03168752000949714,0.03440665387836123,0.0038324999986798503
Boundary change,B-spline,0.002164368207165906,0.0465227708457472,0.06958327682365571,0.000810200001069461
Boundary change,Smoothing spline,0.010753714549635082,0.10370011836847189,0.18919149467473403,0.00012989999959245324
Boundary change,Linear,0.07505382479009737,0.2739595312999666,0.35427895705314344,0.0003635000011854572
Boundary change,Polynomial,0.029991460190471983,0.1731804266956055,0.2760070256404593,0.0006396000007953262
Boundary change,Nadaraya-Watson,0.0061479531114321945,0.07840888413586941,0.1256099128949367,0.00020330000006651971
Boundary change,Local linear,0.004197254068559105,0.06478621819923668,0.08868569484772855,0.0035819000004266854
Boundary change,Local quadratic,0.002961149371398412,0.05441644394297015,0.057026915931598844,0.0038879999992786907
Boundary change,B-spline,0.003386720256051955,0.05819553467450879,0.0644866417696343,0.0008611000012024306
Boundary change,Smoothing spline,0.003820561545940652,0.06181069119449039,0.0767496099840961,0.0001253000009455718
Boundary change,Linear,0.0763739956779268,0.2763584550505499,0.3159303976218194,0.0003633999986050185
Boundary change,Polynomial,0.03033656525188911,0.17417395112900524,0.2932517078110467,0.0006991999998717802
Boundary change,Nadaraya-Watson,0.0028980778894776293,0.053833798765066075,0.09853151910340367,0.0002024000004894333
Boundary change,Local linear,0.0013619076400419494,0.0369040328425221,0.050696055095606395,0.0036176000012346776
Boundary change,Local quadratic,0.0015235580222833982,0.03903278138031414,0.034381230669629226,0.004029600000649225
Boundary change,B-spline,0.002058366488582334,0.04536922402446767,0.04224219920572646,0.0008080000006884802
Boundary change,Smoothing spline,0.014277106280888631,0.11948684563954574,0.18720581074707987,0.00014550000014423858
Boundary change,Linear,0.07548321019669685,0.2747420794066625,0.32451172168755127,0.0004074000007676659
Boundary change,Polynomial,0.035293203692525144,0.18786485486254512,0.3578241672709516,0.0006494999997812556
Boundary change,Nadaraya-Watson,0.00583168616395982,0.07636547756650135,0.14450193167003184,0.0002015999998548068
Boundary change,Local linear,0.0025172419791668166,0.05017212352658413,0.04988054225190904,0.0036157000013190554
Boundary change,Local quadratic,0.0018996719318139562,0.043585226072764105,0.0347525739987997,0.003835600000456907
Boundary change,B-spline,0.00214911583427224,0.0463585572928261,0.03571545926486481,0.0007590999994135927
Boundary change,Smoothing spline,0.02912130880773086,0.17064966688432434,0.32500670538919324,0.00013030000081926119
Boundary change,Linear,0.07594744344966786,0.27558563723399637,0.32206529863895716,0.0003773000007640803
Boundary change,Polynomial,0.030570503569551714,0.17484422658341256,0.29063793390940434,0.000658500001009088
Boundary change,Nadaraya-Watson,0.003992837429346184,0.06318890273890017,0.11618963677204451,0.00021269999888318125
Boundary change,Local linear,0.0020444290239682614,0.045215362698625576,0.06038667503267565,0.0037704000005760463
Boundary change,Local quadratic,0.002692086355613872,0.05188531926868979,0.06718723197833934,0.0038509000005433336
Boundary change,B-spline,0.003865687120313937,0.06217465014227211,0.08003542328314958,0.000830599999972037
Boundary change,Smoothing spline,0.003343640257735833,0.05782421860895167,0.07581391935833508,0.00012759999845002312
Boundary change,Linear,0.0750656968456189,0.2739811979782899,0.33301430225033635,0.0003831000012723962
Boundary change,Polynomial,0.030749676269708977,0.17535585610326498,0.28990796882280784,0.0006352999989758246
Boundary change,Nadaraya-Watson,0.007642157310838505,0.08741943325621887,0.1129725865753992,0.00020199999926262535
Boundary change,Local linear,0.005868318390169035,0.0766049501675253,0.07348084812122423,0.003556899999239249
Boundary change,Local quadratic,0.004508567701164243,0.06714586883170284,0.04047737265190625,0.0038973999999143416
Boundary change,B-spline,0.005103629826153218,0.07143969363143446,0.05263525776381828,0.0008223000004363712
Boundary change,Smoothing spline,0.005149954640996555,0.0717631844401888,0.042113527342092616,0.0001578999999765074
Boundary change,Linear,0.0748424607425306,0.2735735015357493,0.36519487766711245,0.00039939999987836927
Boundary change,Polynomial,0.030470615709194782,0.17455834471372253,0.2908492014457036,0.000642699998934404
Boundary change,Nadaraya-Watson,0.0029100765487391064,0.053945125347329634,0.06480425882767561,0.0002517000011721393
Boundary change,Local linear,0.002432679250208353,0.04932219835133419,0.048111650139353555,0.003585399999792571
Boundary change,Local quadratic,0.0021068594337969007,0.045900538491360866,0.011850501380075366,0.0039138000011007534
Boundary change,B-spline,0.0028956020395680434,0.053810798540516416,0.06502824736943075,0.0008072000000538537
Boundary change,Smoothing spline,0.0033817116057671755,0.05815248580901057,0.06383472111686721,0.0001278000017919112
Boundary change,Linear,0.0755513193801131,0.2748660025905588,0.3300325165613037,0.00041370000144524965
Boundary change,Polynomial,0.031317517154451684,0.17696755961037516,0.30374548534119666,0.0006274000006669667
Boundary change,Nadaraya-Watson,0.0034682978714063242,0.05889225646387073,0.08396574947203644,0.00021840000044903718
Boundary change,Local linear,0.002354903145409871,0.0485273443061731,0.07038309090000198,0.0040829999998095445
Boundary change,Local quadratic,0.0019291030356081466,0.04392155547801269,0.05077092605096171,0.004620800000338932
Boundary change,B-spline,0.0021281974333938317,0.04613239028485118,0.08359789996129707,0.0009752000005391892
Boundary change,Smoothing spline,0.01219663210450241,0.11043836337298019,0.1673789214885676,0.000139899999339832
Boundary change,Linear,0.07525527139062084,0.2743269425168094,0.32796890889868335,0.00046889999975974206
Boundary change,Polynomial,0.030331952236979168,0.174160708074408,0.2629748304816453,0.000818799999251496
Boundary change,Nadaraya-Watson,0.0039111820709603565,0.06253944412097341,0.0857216158313937,0.00020430000040505547
Boundary change,Local linear,0.0035620244487122804,0.059682698068303515,0.07147949045666704,0.0043399000005592825
Boundary change,Local quadratic,0.002419857187068668,0.04919204394074989,0.040975952368809535,0.004152499999690917
Boundary change,B-spline,0.0035554347345882723,0.059627466276777785,0.05204805630546485,0.0008118999994621845
Boundary change,Smoothing spline,0.010201886001977587,0.10100438605316893,0.14159497478509775,0.00012799999967683107
Boundary change,Linear,0.07473116853233538,0.2733700212758074,0.3521606472904717,0.00037879999945289455
Boundary change,Polynomial,0.030535510894884883,0.17474412978662512,0.26112756451783314,0.0006596999992325436
Boundary change,Nadaraya-Watson,0.0054049274511182716,0.07351821169695487,0.10323925182016291,0.0002162000000680564
Boundary change,Local linear,0.0036645503749024528,0.060535529855634804,0.09366912228051325,0.003616699999838602
Boundary change,Local quadratic,0.0021608280821368837,0.04648470804616163,0.060917845911461814,0.003828199998679338
Boundary change,B-spline,0.002129562348661911,0.04614718137288464,0.05115140097996725,0.0008163000002241461
Boundary change,Smoothing spline,0.011443305168172596,0.10697338532631655,0.15124110436244018,0.0001283999990846496
Boundary change,Linear,0.07466589342293242,0.2732506055307699,0.34321276261865263,0.0003911000003427034
Boundary change,Polynomial,0.03098769787306198,0.1760332294570033,0.25736361400947516,0.0006407000000763219
Boundary change,Nadaraya-Watson,0.004753892247795976,0.06894847531161205,0.08832032919387621,0.00022090000129537657
Boundary change,Local linear,0.0037966496689320825,0.061616959263924104,0.07750204928572846,0.0035588999999163207
Boundary change,Local quadratic,0.0027588806931852184,0.05252504824543447,0.047373221379119236,0.0038991000001260545
Boundary change,B-spline,0.003087479941170384,0.055565096429056826,0.05333235995636826,0.0010966000008920673
Boundary change,Smoothing spline,0.008968818033944304,0.09470384381821206,0.12256012881913524,0.00013959999887447339
Boundary change,Linear,0.07482165026930701,0.27353546437218523,0.338144531515977,0.0004814000003534602
Boundary change,Polynomial,0.029786982847509868,0.17258905772820554,0.27020957080906005,0.0008020000004762551
Boundary change,Nadaraya-Watson,0.004218018700804487,0.0649462754960166,0.10423682769842524,0.00020360000053187832
Boundary change,Local linear,0.002324338302059518,0.04821139182869043,0.06457945105791998,0.0035379000000830274
Boundary change,Local quadratic,0.0017302700779608918,0.04159651521414855,0.05956296569768191,0.0037986000006640097
Boundary change,B-spline,0.0011245554931150965,0.03353439269041705,0.0581408516723168,0.0008677999994688435
Boundary change,Smoothing spline,0.005222311969411457,0.07226556558563323,0.0819568997372662,0.0001312000003963476
Boundary change,Linear,0.07526661076541787,0.2743476093670544,0.3735681677874215,0.0004707000007329043
Boundary change,Polynomial,0.031018839832473694,0.1761216620193941,0.2656653446079632,0.000790699999924982
Boundary change,Nadaraya-Watson,0.004565630421527491,0.06756944887689621,0.12054612655358085,0.0003529999994498212
Boundary change,Local linear,0.0035758744385119908,0.05979861569059931,0.11235975297770985,0.004106599999431637
Boundary change,Local quadratic,0.0017167574899185144,0.0414337723351195,0.07292386393303982,0.004673900000852882
Boundary change,B-spline,0.0020755929807189395,0.045558676239756346,0.06894630742345725,0.001030499999615131
Boundary change,Smoothing spline,0.002775506922365035,0.052683080038709154,0.06944024438149628,0.00013190000026952475
Boundary change,Linear,0.07969411403862144,0.28230145950494384,0.2958474859041762,0.00037799999881826807
Boundary change,Polynomial,0.032811479556628935,0.1811393926141659,0.304364701020349,0.0006513000007544179
Boundary change,Nadaraya-Watson,0.006082959326289551,0.07799332872938268,0.12689545165307972,0.0002491999985068105
Boundary change,Local linear,0.0033693877144232044,0.058046427232200985,0.04857079525664913,0.0035600000010163058
Boundary change,Local quadratic,0.0024501590294623106,0.04949908109715079,0.03173314950667384,0.0038711000015609898
Boundary change,B-spline,0.003635827760547551,0.06029782550430447,0.053616937398589075,0.0007881000001361826
Boundary change,Smoothing spline,0.029539379675053472,0.17187024080699215,0.27818894929133325,0.00012460000107239466
Boundary change,Linear,0.07476220052203918,0.2734267736013413,0.3452644705402591,0.0003372999999555759
Boundary change,Polynomial,0.030623489390696194,0.1749956839201933,0.264788713623744,0.0006790000006731134
Boundary change,Nadaraya-Watson,0.0036521607282021342,0.060433109536098956,0.09348976106315986,0.00019980000070063397
Boundary change,Local linear,0.0028395485148598096,0.05328741422568569,0.08643770333627926,0.0036005999991175486
Boundary change,Local quadratic,0.0016397323039950367,0.04049360818691064,0.0662558033582847,0.0038707999992766418
Boundary change,B-spline,0.002072708341468671,0.04552700672643295,0.0730646283953052,0.000809000001027016
Boundary change,Smoothing spline,0.009530167070367072,0.09762257459403062,0.1187737694562019,0.00014449999980570283
Boundary change,Linear,0.07611965595881087,0.27589790857998703,0.3166310590717632,0.00036220000038156286
Boundary change,Polynomial,0.032420457377044055,0.18005681708017626,0.26449158137098583,0.0006509000013465993
Boundary change,Nadaraya-Watson,0.005993588063045967,0.07741826698555043,0.10949279685564887,0.00020429999858606607
Boundary change,Local linear,0.004671882811490295,0.06835117271481371,0.08160763088885162,0.0035969000000477536
Boundary change,Local quadratic,0.003352002406897223,0.057896480090738014,0.0438212517544997,0.003877400000419584
Boundary change,B-spline,0.0035214301366422057,0.05934163914691105,0.04270129446445902,0.0008677999994688435
Boundary change,Smoothing spline,0.006101429497958618,0.07811164764590886,0.06127385540974806,0.0001266999988729367
Boundary change,Linear,0.07590555901408322,0.2755096350657872,0.33654869318194464,0.0003620999996201135
Boundary change,Polynomial,0.030189982876170425,0.17375264854433278,0.2923988582500007,0.0006419000001187669
Boundary change,Nadaraya-Watson,0.003615412050026583,0.060128296583443826,0.11690269143182229,0.0002012999993894482
Boundary change,Local linear,0.0017161728900282568,0.04142671710416186,0.05648867896504437,0.0036283000008552335
Boundary change,Local quadratic,0.002282606093537279,0.047776627063212396,0.06769487452123236,0.0038180999999894993
Boundary change,B-spline,0.003266851983810351,0.05715638182924415,0.07432862026193462,0.0008351999986189185
Boundary change,Smoothing spline,0.017709039572036026,0.13307531541212303,0.2135008575051945,0.00012680000145337544
Boundary change,Linear,0.07551011319061465,0.2747910354990036,0.3262948970558505,0.00034640000012586825
Boundary change,Polynomial,0.030700321886745263,0.17521507322928945,0.2852604794334122,0.0006548000001203036
